,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.44839598940102604,0.20108252910802352,0.00988772915660664,0.008676303135075081,0.011755989086612765,0.05874833226240978,0.03893613169745433,0.0033138584716023655,0.004336328478377876,0.006155242204848288,0.020839262988177062,0.019106140496132948,0.029620386422639217,0.022925810059838344,0.5729823277724682
1,0.44839598940102604,0.0,0.4478296002579276,0.44884344200687687,0.4487979534000819,0.4501607311404465,0.4475489984554907,0.44812728203528246,0.44845114945094056,0.44833911293937184,0.4506607220249103,0.44123371293697816,0.43867873355507614,0.4408817621209126,0.44504419603498996,0.7862763230540941
2,0.20108252910802352,0.4478296002579276,0.0,0.1992227403315618,0.199755316664801,0.2039294026622155,0.21737032376428153,0.2116580734099399,0.2005208901223768,0.2007184832401423,0.2020502476772568,0.1958032356701255,0.19975524813613976,0.1978231511774779,0.1981864109718222,0.6285963944391959
3,0.00988772915660664,0.44884344200687687,0.1992227403315618,0.0,0.007172206305491984,0.010465126096066417,0.05686250267787122,0.03696282317864731,0.009428410223326779,0.009742197086543487,0.01067370836250826,0.019673945941296338,0.019674527682043943,0.027411385841084768,0.02279795978134089,0.5706558391836152
4,0.008676303135075081,0.4487979534000819,0.199755316664801,0.007172206305491984,0.0,0.010372638319326598,0.055799703306759416,0.03660927053575138,0.008352005295875908,0.008916030008260566,0.01039517049614831,0.021289638884856882,0.021099933581048377,0.02942592637106977,0.02417395918616421,0.5710105485165002
5,0.011755989086612765,0.4501607311404465,0.2039294026622155,0.010465126096066417,0.010372638319326598,0.0,0.05787035198800074,0.037557803184246924,0.01197171233867074,0.011959216819148794,0.011980800063249522,0.021327361410002712,0.020427954649240354,0.02824783392536682,0.023190978757611797,0.5688558826921079
6,0.05874833226240978,0.4475489984554907,0.21737032376428153,0.05686250267787122,0.055799703306759416,0.05787035198800074,0.0,0.03970855989399946,0.05944049548804139,0.059631273967794066,0.06045407949062806,0.05393595997525781,0.05654567649952073,0.05614338155471145,0.056025559049215634,0.5511506692219528
7,0.03893613169745433,0.44812728203528246,0.2116580734099399,0.03696282317864731,0.03660927053575138,0.037557803184246924,0.03970855989399946,0.0,0.03964997687581093,0.039810746280644745,0.040337918351901855,0.036056353946155834,0.03778391203625273,0.038883209250097944,0.03780014055695016,0.557751195552772
8,0.0033138584716023655,0.44845114945094056,0.2005208901223768,0.009428410223326779,0.008352005295875908,0.01197171233867074,0.05944049548804139,0.03964997687581093,0.0,0.0028738803862203765,0.005215460569683857,0.021870541731468664,0.019920046706596074,0.030009638627690398,0.02393961487127201,0.5736119701238659
9,0.004336328478377876,0.44833911293937184,0.2007184832401423,0.009742197086543487,0.008916030008260566,0.011959216819148794,0.059631273967794066,0.039810746280644745,0.0028738803862203765,0.0,0.004020047163836515,0.02194714721816182,0.019916862193032285,0.030497804865636045,0.024115856177744716,0.5737411054269969
10,0.006155242204848288,0.4506607220249103,0.2020502476772568,0.01067370836250826,0.01039517049614831,0.011980800063249522,0.06045407949062806,0.040337918351901855,0.005215460569683857,0.004020047163836515,0.0,0.023257330383514102,0.02130271826590876,0.03155959945185762,0.024543780220141403,0.5724898862495023
11,0.020839262988177062,0.44123371293697816,0.1958032356701255,0.019673945941296338,0.021289638884856882,0.021327361410002712,0.05393595997525781,0.036056353946155834,0.021870541731468664,0.02194714721816182,0.023257330383514102,0.0,0.012972200950015653,0.021717122233416066,0.013563930269640445,0.5700279565150239
12,0.019106140496132948,0.43867873355507614,0.19975524813613976,0.019674527682043943,0.021099933581048377,0.020427954649240354,0.05654567649952073,0.03778391203625273,0.019920046706596074,0.019916862193032285,0.02130271826590876,0.012972200950015653,0.0,0.01978426036678466,0.016405852061239817,0.5736006066347304
13,0.029620386422639217,0.4408817621209126,0.1978231511774779,0.027411385841084768,0.02942592637106977,0.02824783392536682,0.05614338155471145,0.038883209250097944,0.030009638627690398,0.030497804865636045,0.03155959945185762,0.021717122233416066,0.01978426036678466,0.0,0.020071669780147388,0.5670556845726447
14,0.022925810059838344,0.44504419603498996,0.1981864109718222,0.02279795978134089,0.02417395918616421,0.023190978757611797,0.056025559049215634,0.03780014055695016,0.02393961487127201,0.024115856177744716,0.024543780220141403,0.013563930269640445,0.016405852061239817,0.020071669780147388,0.0,0.5658801037198183
15,0.5729823277724682,0.7862763230540941,0.6285963944391959,0.5706558391836152,0.5710105485165002,0.5688558826921079,0.5511506692219528,0.557751195552772,0.5736119701238659,0.5737411054269969,0.5724898862495023,0.5700279565150239,0.5736006066347304,0.5670556845726447,0.5658801037198183,0.0
